filename,size_mb,columns,approx_rows,column_names
XBTUSD_2020-02-07.csv.xz,11.9,205,48474,"['Unnamed: 0', 'midpoint', 'spread', 'buys', 'sells', 'bids_distance_0', 'bids_distance_1', 'bids_distance_2', 'bids_distance_3', 'bids_distance_4', 'bids_distance_5', 'bids_distance_6', 'bids_distance_7', 'bids_distance_8', 'bids_distance_9', 'bids_distance_10', 'bids_distance_11', 'bids_distance_12', 'bids_distance_13', 'bids_distance_14', 'bids_distance_15', 'bids_distance_16', 'bids_distance_17', 'bids_distance_18', 'bids_distance_19', 'bids_notional_0', 'bids_notional_1', 'bids_notional_2', 'bids_notional_3', 'bids_notional_4', 'bids_notional_5', 'bids_notional_6', 'bids_notional_7', 'bids_notional_8', 'bids_notional_9', 'bids_notional_10', 'bids_notional_11', 'bids_notional_12', 'bids_notional_13', 'bids_notional_14', 'bids_notional_15', 'bids_notional_16', 'bids_notional_17', 'bids_notional_18', 'bids_notional_19', 'bids_cancel_notional_0', 'bids_cancel_notional_1', 'bids_cancel_notional_2', 'bids_cancel_notional_3', 'bids_cancel_notional_4', 'bids_cancel_notional_5', 'bids_cancel_notional_6', 'bids_cancel_notional_7', 'bids_cancel_notional_8', 'bids_cancel_notional_9', 'bids_cancel_notional_10', 'bids_cancel_notional_11', 'bids_cancel_notional_12', 'bids_cancel_notional_13', 'bids_cancel_notional_14', 'bids_cancel_notional_15', 'bids_cancel_notional_16', 'bids_cancel_notional_17', 'bids_cancel_notional_18', 'bids_cancel_notional_19', 'bids_limit_notional_0', 'bids_limit_notional_1', 'bids_limit_notional_2', 'bids_limit_notional_3', 'bids_limit_notional_4', 'bids_limit_notional_5', 'bids_limit_notional_6', 'bids_limit_notional_7', 'bids_limit_notional_8', 'bids_limit_notional_9', 'bids_limit_notional_10', 'bids_limit_notional_11', 'bids_limit_notional_12', 'bids_limit_notional_13', 'bids_limit_notional_14', 'bids_limit_notional_15', 'bids_limit_notional_16', 'bids_limit_notional_17', 'bids_limit_notional_18', 'bids_limit_notional_19', 'bids_market_notional_0', 'bids_market_notional_1', 'bids_market_notional_2', 'bids_market_notional_3', 'bids_market_notional_4', 'bids_market_notional_5', 'bids_market_notional_6', 'bids_market_notional_7', 'bids_market_notional_8', 'bids_market_notional_9', 'bids_market_notional_10', 'bids_market_notional_11', 'bids_market_notional_12', 'bids_market_notional_13', 'bids_market_notional_14', 'bids_market_notional_15', 'bids_market_notional_16', 'bids_market_notional_17', 'bids_market_notional_18', 'bids_market_notional_19', 'asks_distance_0', 'asks_distance_1', 'asks_distance_2', 'asks_distance_3', 'asks_distance_4', 'asks_distance_5', 'asks_distance_6', 'asks_distance_7', 'asks_distance_8', 'asks_distance_9', 'asks_distance_10', 'asks_distance_11', 'asks_distance_12', 'asks_distance_13', 'asks_distance_14', 'asks_distance_15', 'asks_distance_16', 'asks_distance_17', 'asks_distance_18', 'asks_distance_19', 'asks_notional_0', 'asks_notional_1', 'asks_notional_2', 'asks_notional_3', 'asks_notional_4', 'asks_notional_5', 'asks_notional_6', 'asks_notional_7', 'asks_notional_8', 'asks_notional_9', 'asks_notional_10', 'asks_notional_11', 'asks_notional_12', 'asks_notional_13', 'asks_notional_14', 'asks_notional_15', 'asks_notional_16', 'asks_notional_17', 'asks_notional_18', 'asks_notional_19', 'asks_cancel_notional_0', 'asks_cancel_notional_1', 'asks_cancel_notional_2', 'asks_cancel_notional_3', 'asks_cancel_notional_4', 'asks_cancel_notional_5', 'asks_cancel_notional_6', 'asks_cancel_notional_7', 'asks_cancel_notional_8', 'asks_cancel_notional_9', 'asks_cancel_notional_10', 'asks_cancel_notional_11', 'asks_cancel_notional_12', 'asks_cancel_notional_13', 'asks_cancel_notional_14', 'asks_cancel_notional_15', 'asks_cancel_notional_16', 'asks_cancel_notional_17', 'asks_cancel_notional_18', 'asks_cancel_notional_19', 'asks_limit_notional_0', 'asks_limit_notional_1', 'asks_limit_notional_2', 'asks_limit_notional_3', 'asks_limit_notional_4', 'asks_limit_notional_5', 'asks_limit_notional_6', 'asks_limit_notional_7', 'asks_limit_notional_8', 'asks_limit_notional_9', 'asks_limit_notional_10', 'asks_limit_notional_11', 'asks_limit_notional_12', 'asks_limit_notional_13', 'asks_limit_notional_14', 'asks_limit_notional_15', 'asks_limit_notional_16', 'asks_limit_notional_17', 'asks_limit_notional_18', 'asks_limit_notional_19', 'asks_market_notional_0', 'asks_market_notional_1', 'asks_market_notional_2', 'asks_market_notional_3', 'asks_market_notional_4', 'asks_market_notional_5', 'asks_market_notional_6', 'asks_market_notional_7', 'asks_market_notional_8', 'asks_market_notional_9', 'asks_market_notional_10', 'asks_market_notional_11', 'asks_market_notional_12', 'asks_market_notional_13', 'asks_market_notional_14', 'asks_market_notional_15', 'asks_market_notional_16', 'asks_market_notional_17', 'asks_market_notional_18', 'asks_market_notional_19']"
XBTUSD_2020-02-19.csv.xz,13.23,205,54076,"['Unnamed: 0', 'midpoint', 'spread', 'buys', 'sells', 'bids_distance_0', 'bids_distance_1', 'bids_distance_2', 'bids_distance_3', 'bids_distance_4', 'bids_distance_5', 'bids_distance_6', 'bids_distance_7', 'bids_distance_8', 'bids_distance_9', 'bids_distance_10', 'bids_distance_11', 'bids_distance_12', 'bids_distance_13', 'bids_distance_14', 'bids_distance_15', 'bids_distance_16', 'bids_distance_17', 'bids_distance_18', 'bids_distance_19', 'bids_notional_0', 'bids_notional_1', 'bids_notional_2', 'bids_notional_3', 'bids_notional_4', 'bids_notional_5', 'bids_notional_6', 'bids_notional_7', 'bids_notional_8', 'bids_notional_9', 'bids_notional_10', 'bids_notional_11', 'bids_notional_12', 'bids_notional_13', 'bids_notional_14', 'bids_notional_15', 'bids_notional_16', 'bids_notional_17', 'bids_notional_18', 'bids_notional_19', 'bids_cancel_notional_0', 'bids_cancel_notional_1', 'bids_cancel_notional_2', 'bids_cancel_notional_3', 'bids_cancel_notional_4', 'bids_cancel_notional_5', 'bids_cancel_notional_6', 'bids_cancel_notional_7', 'bids_cancel_notional_8', 'bids_cancel_notional_9', 'bids_cancel_notional_10', 'bids_cancel_notional_11', 'bids_cancel_notional_12', 'bids_cancel_notional_13', 'bids_cancel_notional_14', 'bids_cancel_notional_15', 'bids_cancel_notional_16', 'bids_cancel_notional_17', 'bids_cancel_notional_18', 'bids_cancel_notional_19', 'bids_limit_notional_0', 'bids_limit_notional_1', 'bids_limit_notional_2', 'bids_limit_notional_3', 'bids_limit_notional_4', 'bids_limit_notional_5', 'bids_limit_notional_6', 'bids_limit_notional_7', 'bids_limit_notional_8', 'bids_limit_notional_9', 'bids_limit_notional_10', 'bids_limit_notional_11', 'bids_limit_notional_12', 'bids_limit_notional_13', 'bids_limit_notional_14', 'bids_limit_notional_15', 'bids_limit_notional_16', 'bids_limit_notional_17', 'bids_limit_notional_18', 'bids_limit_notional_19', 'bids_market_notional_0', 'bids_market_notional_1', 'bids_market_notional_2', 'bids_market_notional_3', 'bids_market_notional_4', 'bids_market_notional_5', 'bids_market_notional_6', 'bids_market_notional_7', 'bids_market_notional_8', 'bids_market_notional_9', 'bids_market_notional_10', 'bids_market_notional_11', 'bids_market_notional_12', 'bids_market_notional_13', 'bids_market_notional_14', 'bids_market_notional_15', 'bids_market_notional_16', 'bids_market_notional_17', 'bids_market_notional_18', 'bids_market_notional_19', 'asks_distance_0', 'asks_distance_1', 'asks_distance_2', 'asks_distance_3', 'asks_distance_4', 'asks_distance_5', 'asks_distance_6', 'asks_distance_7', 'asks_distance_8', 'asks_distance_9', 'asks_distance_10', 'asks_distance_11', 'asks_distance_12', 'asks_distance_13', 'asks_distance_14', 'asks_distance_15', 'asks_distance_16', 'asks_distance_17', 'asks_distance_18', 'asks_distance_19', 'asks_notional_0', 'asks_notional_1', 'asks_notional_2', 'asks_notional_3', 'asks_notional_4', 'asks_notional_5', 'asks_notional_6', 'asks_notional_7', 'asks_notional_8', 'asks_notional_9', 'asks_notional_10', 'asks_notional_11', 'asks_notional_12', 'asks_notional_13', 'asks_notional_14', 'asks_notional_15', 'asks_notional_16', 'asks_notional_17', 'asks_notional_18', 'asks_notional_19', 'asks_cancel_notional_0', 'asks_cancel_notional_1', 'asks_cancel_notional_2', 'asks_cancel_notional_3', 'asks_cancel_notional_4', 'asks_cancel_notional_5', 'asks_cancel_notional_6', 'asks_cancel_notional_7', 'asks_cancel_notional_8', 'asks_cancel_notional_9', 'asks_cancel_notional_10', 'asks_cancel_notional_11', 'asks_cancel_notional_12', 'asks_cancel_notional_13', 'asks_cancel_notional_14', 'asks_cancel_notional_15', 'asks_cancel_notional_16', 'asks_cancel_notional_17', 'asks_cancel_notional_18', 'asks_cancel_notional_19', 'asks_limit_notional_0', 'asks_limit_notional_1', 'asks_limit_notional_2', 'asks_limit_notional_3', 'asks_limit_notional_4', 'asks_limit_notional_5', 'asks_limit_notional_6', 'asks_limit_notional_7', 'asks_limit_notional_8', 'asks_limit_notional_9', 'asks_limit_notional_10', 'asks_limit_notional_11', 'asks_limit_notional_12', 'asks_limit_notional_13', 'asks_limit_notional_14', 'asks_limit_notional_15', 'asks_limit_notional_16', 'asks_limit_notional_17', 'asks_limit_notional_18', 'asks_limit_notional_19', 'asks_market_notional_0', 'asks_market_notional_1', 'asks_market_notional_2', 'asks_market_notional_3', 'asks_market_notional_4', 'asks_market_notional_5', 'asks_market_notional_6', 'asks_market_notional_7', 'asks_market_notional_8', 'asks_market_notional_9', 'asks_market_notional_10', 'asks_market_notional_11', 'asks_market_notional_12', 'asks_market_notional_13', 'asks_market_notional_14', 'asks_market_notional_15', 'asks_market_notional_16', 'asks_market_notional_17', 'asks_market_notional_18', 'asks_market_notional_19']"
XBTUSD_2020-01-28.csv.xz,14.98,205,61029,"['Unnamed: 0', 'midpoint', 'spread', 'buys', 'sells', 'bids_distance_0', 'bids_distance_1', 'bids_distance_2', 'bids_distance_3', 'bids_distance_4', 'bids_distance_5', 'bids_distance_6', 'bids_distance_7', 'bids_distance_8', 'bids_distance_9', 'bids_distance_10', 'bids_distance_11', 'bids_distance_12', 'bids_distance_13', 'bids_distance_14', 'bids_distance_15', 'bids_distance_16', 'bids_distance_17', 'bids_distance_18', 'bids_distance_19', 'bids_notional_0', 'bids_notional_1', 'bids_notional_2', 'bids_notional_3', 'bids_notional_4', 'bids_notional_5', 'bids_notional_6', 'bids_notional_7', 'bids_notional_8', 'bids_notional_9', 'bids_notional_10', 'bids_notional_11', 'bids_notional_12', 'bids_notional_13', 'bids_notional_14', 'bids_notional_15', 'bids_notional_16', 'bids_notional_17', 'bids_notional_18', 'bids_notional_19', 'bids_cancel_notional_0', 'bids_cancel_notional_1', 'bids_cancel_notional_2', 'bids_cancel_notional_3', 'bids_cancel_notional_4', 'bids_cancel_notional_5', 'bids_cancel_notional_6', 'bids_cancel_notional_7', 'bids_cancel_notional_8', 'bids_cancel_notional_9', 'bids_cancel_notional_10', 'bids_cancel_notional_11', 'bids_cancel_notional_12', 'bids_cancel_notional_13', 'bids_cancel_notional_14', 'bids_cancel_notional_15', 'bids_cancel_notional_16', 'bids_cancel_notional_17', 'bids_cancel_notional_18', 'bids_cancel_notional_19', 'bids_limit_notional_0', 'bids_limit_notional_1', 'bids_limit_notional_2', 'bids_limit_notional_3', 'bids_limit_notional_4', 'bids_limit_notional_5', 'bids_limit_notional_6', 'bids_limit_notional_7', 'bids_limit_notional_8', 'bids_limit_notional_9', 'bids_limit_notional_10', 'bids_limit_notional_11', 'bids_limit_notional_12', 'bids_limit_notional_13', 'bids_limit_notional_14', 'bids_limit_notional_15', 'bids_limit_notional_16', 'bids_limit_notional_17', 'bids_limit_notional_18', 'bids_limit_notional_19', 'bids_market_notional_0', 'bids_market_notional_1', 'bids_market_notional_2', 'bids_market_notional_3', 'bids_market_notional_4', 'bids_market_notional_5', 'bids_market_notional_6', 'bids_market_notional_7', 'bids_market_notional_8', 'bids_market_notional_9', 'bids_market_notional_10', 'bids_market_notional_11', 'bids_market_notional_12', 'bids_market_notional_13', 'bids_market_notional_14', 'bids_market_notional_15', 'bids_market_notional_16', 'bids_market_notional_17', 'bids_market_notional_18', 'bids_market_notional_19', 'asks_distance_0', 'asks_distance_1', 'asks_distance_2', 'asks_distance_3', 'asks_distance_4', 'asks_distance_5', 'asks_distance_6', 'asks_distance_7', 'asks_distance_8', 'asks_distance_9', 'asks_distance_10', 'asks_distance_11', 'asks_distance_12', 'asks_distance_13', 'asks_distance_14', 'asks_distance_15', 'asks_distance_16', 'asks_distance_17', 'asks_distance_18', 'asks_distance_19', 'asks_notional_0', 'asks_notional_1', 'asks_notional_2', 'asks_notional_3', 'asks_notional_4', 'asks_notional_5', 'asks_notional_6', 'asks_notional_7', 'asks_notional_8', 'asks_notional_9', 'asks_notional_10', 'asks_notional_11', 'asks_notional_12', 'asks_notional_13', 'asks_notional_14', 'asks_notional_15', 'asks_notional_16', 'asks_notional_17', 'asks_notional_18', 'asks_notional_19', 'asks_cancel_notional_0', 'asks_cancel_notional_1', 'asks_cancel_notional_2', 'asks_cancel_notional_3', 'asks_cancel_notional_4', 'asks_cancel_notional_5', 'asks_cancel_notional_6', 'asks_cancel_notional_7', 'asks_cancel_notional_8', 'asks_cancel_notional_9', 'asks_cancel_notional_10', 'asks_cancel_notional_11', 'asks_cancel_notional_12', 'asks_cancel_notional_13', 'asks_cancel_notional_14', 'asks_cancel_notional_15', 'asks_cancel_notional_16', 'asks_cancel_notional_17', 'asks_cancel_notional_18', 'asks_cancel_notional_19', 'asks_limit_notional_0', 'asks_limit_notional_1', 'asks_limit_notional_2', 'asks_limit_notional_3', 'asks_limit_notional_4', 'asks_limit_notional_5', 'asks_limit_notional_6', 'asks_limit_notional_7', 'asks_limit_notional_8', 'asks_limit_notional_9', 'asks_limit_notional_10', 'asks_limit_notional_11', 'asks_limit_notional_12', 'asks_limit_notional_13', 'asks_limit_notional_14', 'asks_limit_notional_15', 'asks_limit_notional_16', 'asks_limit_notional_17', 'asks_limit_notional_18', 'asks_limit_notional_19', 'asks_market_notional_0', 'asks_market_notional_1', 'asks_market_notional_2', 'asks_market_notional_3', 'asks_market_notional_4', 'asks_market_notional_5', 'asks_market_notional_6', 'asks_market_notional_7', 'asks_market_notional_8', 'asks_market_notional_9', 'asks_market_notional_10', 'asks_market_notional_11', 'asks_market_notional_12', 'asks_market_notional_13', 'asks_market_notional_14', 'asks_market_notional_15', 'asks_market_notional_16', 'asks_market_notional_17', 'asks_market_notional_18', 'asks_market_notional_19']"
XBTUSD_2020-02-15.csv.xz,11.34,205,46322,"['Unnamed: 0', 'midpoint', 'spread', 'buys', 'sells', 'bids_distance_0', 'bids_distance_1', 'bids_distance_2', 'bids_distance_3', 'bids_distance_4', 'bids_distance_5', 'bids_distance_6', 'bids_distance_7', 'bids_distance_8', 'bids_distance_9', 'bids_distance_10', 'bids_distance_11', 'bids_distance_12', 'bids_distance_13', 'bids_distance_14', 'bids_distance_15', 'bids_distance_16', 'bids_distance_17', 'bids_distance_18', 'bids_distance_19', 'bids_notional_0', 'bids_notional_1', 'bids_notional_2', 'bids_notional_3', 'bids_notional_4', 'bids_notional_5', 'bids_notional_6', 'bids_notional_7', 'bids_notional_8', 'bids_notional_9', 'bids_notional_10', 'bids_notional_11', 'bids_notional_12', 'bids_notional_13', 'bids_notional_14', 'bids_notional_15', 'bids_notional_16', 'bids_notional_17', 'bids_notional_18', 'bids_notional_19', 'bids_cancel_notional_0', 'bids_cancel_notional_1', 'bids_cancel_notional_2', 'bids_cancel_notional_3', 'bids_cancel_notional_4', 'bids_cancel_notional_5', 'bids_cancel_notional_6', 'bids_cancel_notional_7', 'bids_cancel_notional_8', 'bids_cancel_notional_9', 'bids_cancel_notional_10', 'bids_cancel_notional_11', 'bids_cancel_notional_12', 'bids_cancel_notional_13', 'bids_cancel_notional_14', 'bids_cancel_notional_15', 'bids_cancel_notional_16', 'bids_cancel_notional_17', 'bids_cancel_notional_18', 'bids_cancel_notional_19', 'bids_limit_notional_0', 'bids_limit_notional_1', 'bids_limit_notional_2', 'bids_limit_notional_3', 'bids_limit_notional_4', 'bids_limit_notional_5', 'bids_limit_notional_6', 'bids_limit_notional_7', 'bids_limit_notional_8', 'bids_limit_notional_9', 'bids_limit_notional_10', 'bids_limit_notional_11', 'bids_limit_notional_12', 'bids_limit_notional_13', 'bids_limit_notional_14', 'bids_limit_notional_15', 'bids_limit_notional_16', 'bids_limit_notional_17', 'bids_limit_notional_18', 'bids_limit_notional_19', 'bids_market_notional_0', 'bids_market_notional_1', 'bids_market_notional_2', 'bids_market_notional_3', 'bids_market_notional_4', 'bids_market_notional_5', 'bids_market_notional_6', 'bids_market_notional_7', 'bids_market_notional_8', 'bids_market_notional_9', 'bids_market_notional_10', 'bids_market_notional_11', 'bids_market_notional_12', 'bids_market_notional_13', 'bids_market_notional_14', 'bids_market_notional_15', 'bids_market_notional_16', 'bids_market_notional_17', 'bids_market_notional_18', 'bids_market_notional_19', 'asks_distance_0', 'asks_distance_1', 'asks_distance_2', 'asks_distance_3', 'asks_distance_4', 'asks_distance_5', 'asks_distance_6', 'asks_distance_7', 'asks_distance_8', 'asks_distance_9', 'asks_distance_10', 'asks_distance_11', 'asks_distance_12', 'asks_distance_13', 'asks_distance_14', 'asks_distance_15', 'asks_distance_16', 'asks_distance_17', 'asks_distance_18', 'asks_distance_19', 'asks_notional_0', 'asks_notional_1', 'asks_notional_2', 'asks_notional_3', 'asks_notional_4', 'asks_notional_5', 'asks_notional_6', 'asks_notional_7', 'asks_notional_8', 'asks_notional_9', 'asks_notional_10', 'asks_notional_11', 'asks_notional_12', 'asks_notional_13', 'asks_notional_14', 'asks_notional_15', 'asks_notional_16', 'asks_notional_17', 'asks_notional_18', 'asks_notional_19', 'asks_cancel_notional_0', 'asks_cancel_notional_1', 'asks_cancel_notional_2', 'asks_cancel_notional_3', 'asks_cancel_notional_4', 'asks_cancel_notional_5', 'asks_cancel_notional_6', 'asks_cancel_notional_7', 'asks_cancel_notional_8', 'asks_cancel_notional_9', 'asks_cancel_notional_10', 'asks_cancel_notional_11', 'asks_cancel_notional_12', 'asks_cancel_notional_13', 'asks_cancel_notional_14', 'asks_cancel_notional_15', 'asks_cancel_notional_16', 'asks_cancel_notional_17', 'asks_cancel_notional_18', 'asks_cancel_notional_19', 'asks_limit_notional_0', 'asks_limit_notional_1', 'asks_limit_notional_2', 'asks_limit_notional_3', 'asks_limit_notional_4', 'asks_limit_notional_5', 'asks_limit_notional_6', 'asks_limit_notional_7', 'asks_limit_notional_8', 'asks_limit_notional_9', 'asks_limit_notional_10', 'asks_limit_notional_11', 'asks_limit_notional_12', 'asks_limit_notional_13', 'asks_limit_notional_14', 'asks_limit_notional_15', 'asks_limit_notional_16', 'asks_limit_notional_17', 'asks_limit_notional_18', 'asks_limit_notional_19', 'asks_market_notional_0', 'asks_market_notional_1', 'asks_market_notional_2', 'asks_market_notional_3', 'asks_market_notional_4', 'asks_market_notional_5', 'asks_market_notional_6', 'asks_market_notional_7', 'asks_market_notional_8', 'asks_market_notional_9', 'asks_market_notional_10', 'asks_market_notional_11', 'asks_market_notional_12', 'asks_market_notional_13', 'asks_market_notional_14', 'asks_market_notional_15', 'asks_market_notional_16', 'asks_market_notional_17', 'asks_market_notional_18', 'asks_market_notional_19']"
XBTUSD_2020-01-24.csv.xz,13.0,205,53400,"['Unnamed: 0', 'midpoint', 'spread', 'buys', 'sells', 'bids_distance_0', 'bids_distance_1', 'bids_distance_2', 'bids_distance_3', 'bids_distance_4', 'bids_distance_5', 'bids_distance_6', 'bids_distance_7', 'bids_distance_8', 'bids_distance_9', 'bids_distance_10', 'bids_distance_11', 'bids_distance_12', 'bids_distance_13', 'bids_distance_14', 'bids_distance_15', 'bids_distance_16', 'bids_distance_17', 'bids_distance_18', 'bids_distance_19', 'bids_notional_0', 'bids_notional_1', 'bids_notional_2', 'bids_notional_3', 'bids_notional_4', 'bids_notional_5', 'bids_notional_6', 'bids_notional_7', 'bids_notional_8', 'bids_notional_9', 'bids_notional_10', 'bids_notional_11', 'bids_notional_12', 'bids_notional_13', 'bids_notional_14', 'bids_notional_15', 'bids_notional_16', 'bids_notional_17', 'bids_notional_18', 'bids_notional_19', 'bids_cancel_notional_0', 'bids_cancel_notional_1', 'bids_cancel_notional_2', 'bids_cancel_notional_3', 'bids_cancel_notional_4', 'bids_cancel_notional_5', 'bids_cancel_notional_6', 'bids_cancel_notional_7', 'bids_cancel_notional_8', 'bids_cancel_notional_9', 'bids_cancel_notional_10', 'bids_cancel_notional_11', 'bids_cancel_notional_12', 'bids_cancel_notional_13', 'bids_cancel_notional_14', 'bids_cancel_notional_15', 'bids_cancel_notional_16', 'bids_cancel_notional_17', 'bids_cancel_notional_18', 'bids_cancel_notional_19', 'bids_limit_notional_0', 'bids_limit_notional_1', 'bids_limit_notional_2', 'bids_limit_notional_3', 'bids_limit_notional_4', 'bids_limit_notional_5', 'bids_limit_notional_6', 'bids_limit_notional_7', 'bids_limit_notional_8', 'bids_limit_notional_9', 'bids_limit_notional_10', 'bids_limit_notional_11', 'bids_limit_notional_12', 'bids_limit_notional_13', 'bids_limit_notional_14', 'bids_limit_notional_15', 'bids_limit_notional_16', 'bids_limit_notional_17', 'bids_limit_notional_18', 'bids_limit_notional_19', 'bids_market_notional_0', 'bids_market_notional_1', 'bids_market_notional_2', 'bids_market_notional_3', 'bids_market_notional_4', 'bids_market_notional_5', 'bids_market_notional_6', 'bids_market_notional_7', 'bids_market_notional_8', 'bids_market_notional_9', 'bids_market_notional_10', 'bids_market_notional_11', 'bids_market_notional_12', 'bids_market_notional_13', 'bids_market_notional_14', 'bids_market_notional_15', 'bids_market_notional_16', 'bids_market_notional_17', 'bids_market_notional_18', 'bids_market_notional_19', 'asks_distance_0', 'asks_distance_1', 'asks_distance_2', 'asks_distance_3', 'asks_distance_4', 'asks_distance_5', 'asks_distance_6', 'asks_distance_7', 'asks_distance_8', 'asks_distance_9', 'asks_distance_10', 'asks_distance_11', 'asks_distance_12', 'asks_distance_13', 'asks_distance_14', 'asks_distance_15', 'asks_distance_16', 'asks_distance_17', 'asks_distance_18', 'asks_distance_19', 'asks_notional_0', 'asks_notional_1', 'asks_notional_2', 'asks_notional_3', 'asks_notional_4', 'asks_notional_5', 'asks_notional_6', 'asks_notional_7', 'asks_notional_8', 'asks_notional_9', 'asks_notional_10', 'asks_notional_11', 'asks_notional_12', 'asks_notional_13', 'asks_notional_14', 'asks_notional_15', 'asks_notional_16', 'asks_notional_17', 'asks_notional_18', 'asks_notional_19', 'asks_cancel_notional_0', 'asks_cancel_notional_1', 'asks_cancel_notional_2', 'asks_cancel_notional_3', 'asks_cancel_notional_4', 'asks_cancel_notional_5', 'asks_cancel_notional_6', 'asks_cancel_notional_7', 'asks_cancel_notional_8', 'asks_cancel_notional_9', 'asks_cancel_notional_10', 'asks_cancel_notional_11', 'asks_cancel_notional_12', 'asks_cancel_notional_13', 'asks_cancel_notional_14', 'asks_cancel_notional_15', 'asks_cancel_notional_16', 'asks_cancel_notional_17', 'asks_cancel_notional_18', 'asks_cancel_notional_19', 'asks_limit_notional_0', 'asks_limit_notional_1', 'asks_limit_notional_2', 'asks_limit_notional_3', 'asks_limit_notional_4', 'asks_limit_notional_5', 'asks_limit_notional_6', 'asks_limit_notional_7', 'asks_limit_notional_8', 'asks_limit_notional_9', 'asks_limit_notional_10', 'asks_limit_notional_11', 'asks_limit_notional_12', 'asks_limit_notional_13', 'asks_limit_notional_14', 'asks_limit_notional_15', 'asks_limit_notional_16', 'asks_limit_notional_17', 'asks_limit_notional_18', 'asks_limit_notional_19', 'asks_market_notional_0', 'asks_market_notional_1', 'asks_market_notional_2', 'asks_market_notional_3', 'asks_market_notional_4', 'asks_market_notional_5', 'asks_market_notional_6', 'asks_market_notional_7', 'asks_market_notional_8', 'asks_market_notional_9', 'asks_market_notional_10', 'asks_market_notional_11', 'asks_market_notional_12', 'asks_market_notional_13', 'asks_market_notional_14', 'asks_market_notional_15', 'asks_market_notional_16', 'asks_market_notional_17', 'asks_market_notional_18', 'asks_market_notional_19']"
